text,label
"The Liaisons shall not have any rights, powers or discretion except as expressly granted to the Liaisons hereunder and in no event shall the Liaisons have any power to modify or amend this Agreement.",0
"If Licensee is prevented from its normal use of any Licensed Product or Documentation by injunction or court order arising from, relating to or in connection with any alleged or actual infringement on the intellectual property rights of a third party relating to any Licensed Product or Documentation, then Licensor at its option and in addition to the other remedies contained in this Agreement and at no expense, loss or damage to Licensee shall (a) replace such Licensed Product or Documentation free of any such infringement, (b) modify such Licensed Product or Documentation so that it is free of any such infringement or (c) procure for the benefit of Licensee, whether by license or other release of claim of infringement, the fight to make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and to market and sublicense Sublicense Copies and copies of the Documentation.",0
"This Agreement may be executed in two counterparts, each of which shall be deemed an original and together which shall constitute one and the same instrument.",0
"The Confidential Information shall be safeguarded with at least as great a degree of care as Distributor uses to safeguard its own most confidential materials or data relating to its own business, but in no event less than a reasonable degree of care.",0
"FOREIGN RESHIPMENT
This Agreement is made subject to all laws, regulations, orders or other restrictions on the export from the United States of Products and accompanying documentation, or of other technical data and information about such Products, which may be imposed from time to time.",0
"Further, the parties shall work together and cooperate to train Corio's sales force and product consultants on the Software and MarketSite.net Service and the alliance contemplated by this Agreement, including without limitation, how to position, sell and demonstrate the Software and MarketSite.net Service to potential customers.",0
"Unless this Agreement is terminated by Apollo due to a Triggering Event, in which case APOLLO shall bear the following costs: (i) ESTABLISHMENT may charge APOLLO for ESTABLISHMENT actual, documented, reasonable labor expenses incurred by ESTABLISHMENT for transfer or destruction of such documents and (ii) in the event of transfer of documents all freight costs shall be borne by APOLLO.",0
"Each party will maintain, during the Term and for three (3) years thereafter, such comprehensive general liability insurance (including without limitation, products liability) as will adequately protect it against its potential liabilities under this Agreement, in amounts customary in the semiconductor industry for similar services and products.",0
"Each party will immediately notify the other upon becoming aware of the circumstance that could reasonably be construed to be an indication of an Epidemic Defect, and, in any event, will notify the other party immediately upon becoming aware of the existence of an Epidemic Defect.",0
"For the avoidance of doubt, the Term of this Agreement shall continue until all Facility Addenda hereunder expire or otherwise terminate, unless this Agreement or such Facility Addenda are sooner terminated pursuant to Section 7.3, 7.4, 7.5, 7.6 or 7.7.",0
iii) MSL will buy back the returned Product at [*]% of the amount invoiced to IBM for such Product within [*] Days of receipt of the return by MSL.,0
"Bachem hereby certifies that it does not and shall not employ, contract with or retain any person directly or indirectly to perform Services under this Agreement or any Project Plan if such person is or has been debarred under 21 U.S.C.",0
"The quantity to be delivered hereunder shall be reduced to the extent of the deliveries omitted for such cause or causes, unless both parties agree that the total quantity to be delivered hereunder shall remain unchanged.",0
"IN NO EVENT WILL WGT BE LIABLE, WHETHER IN CONTRACT, WARRANTY, TORT (INCLUDING NEGLIGENCE (WHETHER ACTIVE, PASSIVE OR IMPUTED), PRODUCT LIABILITY, STRICT LIABILITY OR OTHER THEORY), TO DISTRIBUTOR OR TO ANY RESELLER OF DISTRIBUTOR, END-USER OR OTHER PERSON OR ENTITY FOR COST OF COVER OR FOR ANY INDIRECT, INCIDENTAL, SPECIAL OR CONSEQUENTIAL DAMAGES (INCLUDING WITHOUT LIMITATION DAMAGES FOR LOSS OF PROFIT, BUSINESS OR DATA) ARISING OUT OF ITS PERFORMANCE OR NONPERFORMANCE OF THIS AGREEMENT OR THE USE OF, INABIILTY TO USE OR RESULTS OF USE OF THE PRODUCT.",0
"VNE will transfer to Converge all Maintenance Updates, and any associated Documentation, by remote telecommunications from the VNE place of business, to a Converge computer located at a Converge place of business in the Commonwealth of Massachusetts, if any.",0
"Severity Definition Level 1 A ""Severity Level 1"" Problem is one where critical or central functionality of the Supported Product is unavailable and the Supported Product cannot reasonably be used, or performance of critical or central functionality of the Supported Product is severely degraded, and in either such case Converge does not have or cannot implement a reasonable workaround.",0
"The initial Purchase Lead Time for each component (including sub-assembly purchased from
 suppliers) will be as detailed in APPENDIX C and shall be reviewed and updated as necessary by the parties each Quarter during the duration of this Agreement according to the procedure detailed in this Agreement.",0
"Changepoint grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), royalty-free, fully
 paid-up license to install and use the Software, Documentation, and Software tools and utilities if any, for an unlimited number of Corio users, subject to any restrictions placed on the Changepoint by third party software providers and payment of any applicable fees required by such third parties, in machine executable object code for Corio's internal business purposes.",0
Updates and Upgrades to the Software and the MarketSite.net Service and software are subject to the terms of this Agreement and are included in the Maintenance and Support fees payable by Corio.,0
"For clarification purposes, an industry wide inability to obtain a Third Party Component is a force majeure event; however, all other material shortages shall not be considered force majeure events.",0
"a result of such reconciliation, Ono has overpaid Array for the full Fiscal Year, Ono shall be entitled to credit such overpaid amounts against future royalties due hereunder, provided that Array shall remit any such overpaid amounts that remain uncredited as of the termination of this Agreement within fifteen (15) days after such termination takes effect.",0
"- Provide a final patch, fix or other solution within 72 hours that down grades the Problem to Severity Level 3 or less and that does not substantially impair performance or functionality.",0
"If Supplier does not respond promptly to any request by Bank of America for telephone consultative service, then Bank of America may attempt to contact the next more responsible or qualified person on the Calling List until contact is made and a designated person responds to the call.",0
"ESTABLISHMENT, at its sole cost and expense, will maintain appropriate insurance including, but not limited to, Commercial General Liability Insurance with premises, operations coverage including Person Injury/Property Damage coverage, with limits of not less than $1,000,000 per occurrence.",0
"ENERGOUS will support DIALOG's or its Affiliates' engineers and, in some cases and at DIALOG's request, the customer directly in providing standard design-in support (including antenna design support) for customers' products.",0
"The applicable notification period for any change or proposed change by a Party to the Manufacturing process or Specifications for a Product or Key Materials, the Facility and other Manufacturing changes (the ""Change Notification Period"") is set forth on Schedule 4.1.",0
"ARTICLE 6 - WARRANTIES OF CHANGEPOINT
6.1 WARRANTY AND DISCLAIMERS
(a) Changepoint warrants that during the Warranty Period: (i) the Licensed Software will conform substantially to the description thereof in the Documentation, and (ii) the media upon which the Licensed Software and Documentation are provided will be free from defects in materials and workmanship.",1
Company may assign its interest in this agreement to any person or entity which has authority to fulfill Company's obligations hereunder and which has the economic ability to perform its obligations hereunder.,0
"These precautions shall include, but not be limited to, such things as proper control of ventilation, the wearing of adequate protective clothing, and installation and proper utilization of appropriate environmental control equipment.",0
"For the avoidance of doubt, a Service Affecting Defect shall not include regular or routine failures of Material located at a Cell
Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties.",0
"If the [ * ] Criteria Checker returns True, Distributor shall offer the End User the opportunity to install the [ * ] in conjunction with the Distributor App.",0
"[*****] As provided in sub- section 3.2, in its discretion, Cisco may choose to make products or services which are on the Global Price List but not on the Value Added Distributor Price List available to Distributor.",0
"This Agreement shall be governed by and construed in accordance with the laws of the state of Israel, without giving effect to choice of law rules.",0
"Licensor hereby grants to Licensee an exclusive in the Territory to (1) make Sublicense Copies and copies of the Documentation to meet the demand of Redistributors and Customers and (2) market and sublicense Sublicense Copies and copies of the Documentation, together with any copies of promotional and other materials which Licensor may produce or obtain from time to time to assist Licensee in marketing and sublicensing the Licensed Products during the term of this Agreement by any one or more of the following means:
 (a) TO A REDISTRIBUTOR: To a Redistributor pursuant to a Redistributor Agreement containing substantially the same terms and conditions as are set forth in this Agreement (subject to Section 2.5) and a Sublicense with each Customer of Redistributor in accordance with subsection 2.2(b); or
 (b) TO CUSTOMERS: Pursuant to a Sublicense signed by the Customer.",0
"Distributor will promptly notify Tripath of any acts of unfair competition or trade or service mark infringement, and reasonably cooperate with efforts to protect Tripath's rights.",0
"If Company does not give Annual Notice pursuant to Section 3.1 hereof, Distributor may, within 90 days of modification, improvement or alteration, return the Products to the Company.",1
"This Agreement, Schedules, Exhibits and Appendices constitute the entire agreement between the parties in connection with its subject matter and supersede all prior communications and agreements between the parties relating to its subject matter.",0
"A company is deemed to control another company: (i) When it directly or indirectly holds a fraction of the capital that gives it a majority of the voting rights at that company's general meetings; (ii) When it alone holds a majority of the voting rights in that company by virtue of an agreement entered into with other partners or shareholders and this is not contrary to the company's interests; (iii) When it effectively determines the decisions taken at that company's general meetings through the voting rights it holds; (iv) When it is a partner in, or shareholder of, that company and has the power to appoint or dismiss the majority of the members of that company's administrative, management or supervisory structures.",0
"""ECCA"" means the Equity Capital Contribution Agreement with respect to Diamond State Generation Holdings, LLC, among Clean Technologies II, LLC, Diamond State Generation Holdings, LLC, Owner and Mehetia Inc., dated as of March 16, 2012.",0
"Upon the first [ * ] for the [ * ]; provided, that in the event Astellas chooses the Bridging Strategy, such payment shall be increased by an additional U.S. $[ * ] for a total of U.S. $[ * ] U.S. $[ * ]
2.",0
"STAAR Obligations STAAR shall, during the term of this Agreement: 5.1 Provide Product training, at mutually acceptable times and places, for a reasonable number of Distributor's personnel; provided that Distributor shall pay all expenses of its personnel attending such training sessions (including without limitation salaries and transportation); 5.2 Furnish Distributor, without charge, reasonable quantities of English-language Product literature which STAAR may publish or prepare from time to time; 5.3 Render reasonable periodic assistance to Distributor on Product technical and sales issues; and
3
Source: STAAR SURGICAL CO, 10-Q, 8/1/2018
5.4 Invoice Distributor for each Product sold by Distributor.",0
"Distributor may also demonstrate the products at other gaming exhibitions where Distributor decides to exhibit, subject to there being a good business case to do so; and
3.10.",0
"Company desires to appoint Distributor as its exclusive distributor of the Products to all Clients that Distributor introduce, and upon confirmed the first order, this client come to be exclusive of Distributor, every new customer introduced by Distributor, must be approved by the company prior to any sale.",0
"In such cases, products may be ordered in multiples of smaller units (calculated in number of reels or tubes), and in no events shall exceed three such units.",0
Distributor will comply with the trademark guidelines and procedures established by WGT in Distributor's use of the Trademarks including without limitation use of the trademark and copyright symbols as specified by WGT from time to time.,0
"a copy of any preliminary or final report of audit of Supplier by any third-party auditors retained by Supplier, including any management letter such auditors submit, and on any other audit or inspection upon which Bank of America and Supplier may mutually agree.",0
"CPDC's Shipping Records of Product will be given to Fusion on request such that Fusion can maintain the records and, if such a request is made, will be delivered within a timeframe to be detailed within Quality Agreement.",0
"In the event of termination by either party in accordance with any of the provisions of this Agreement, neither party shall be liable to the other, because of such termination, for compensation, reimbursement or damages on account of the loss of prospective profits or anticipated sales or on account of expenditures, inventory, investments, leases or commitments in connection with the business or goodwill of either party.",0
"Distributor is an independent contractor and is not and shall not be deemed to be an employee, legal representative, dealer, general agent, joint venture or partner of Company for any purpose.",0
"SECTION 7.0 AUDIT
 a) IBM may perform process audits at MSL's or an MSL Related Company's Work Center or MSL's subcontractors' facilities to assure that identified IBM specifications have been complied with.",0
"If Miltenyi fails to propose a reasonably acceptable plan for the Delivery or if the delay is more than thirty (30) days following the confirmed Delivery Date, Bellicum may, at its reasonable election and notwithstanding anything to the contrary in the Agreement, cancel the Purchase Order(s) without penalty.",0
"Due to the absence of a certifying agency for this category of business owners, the Disabled-Owned Business Enterprise must complete an affidavit and provide supporting documentation to be eligible for consideration towards diverse supplier participation.",0
"Customer shall be entitled to review, upon reasonable prior written notice, all manufacturing Records relating to such samples, including all analytical procedures and cleaning validation relating to the equipment used in connection with the manufacture of the samples.",0
"Except as provided below, Ono shall be responsible for, and shall control the conduct of, the Commercialization of the Products in the Ono Territory, at its expense, in accordance with Section 8.1.",0
"Analysis Kit: Item 7 (page 8) in the ""Analysis Kit"" are the items that are not provided with the kit and the Reseller is responsible to purchase these items.",0
"Except with respect to the Initial Order, Aura shall place all purchase orders for Products at least forty-five (45) days prior to the requested delivery date.",0
"LICENSEE may appoint a third party contractor (""Contractor"") to assist the LICENSEE in LICENSEE's modification of the Licensed Source Code as authorized hereunder; provided that any such Contractor's access to and use of the Licensed Source Code shall only be permitted pursuant to a signed written agreement between LICENSEE and such Contractor giving the Contractor rights no broader than those granted LICENSEE in this Agreement, but limited to the sole purpose of assisting the LICENSEE, and including provisions incorporating the additional requirements set forth below:
 (i) Any claim, demand or right of action arising on behalf of a Contractor from furnishing to it or use by it of Licensed Source Code shall be solely against LICENSEE, and LICENSEE hereby indemnifies D2 against any such claims.",0
"LICENSEE agrees to use the Licensed Source Code under carefully controlled conditions for the purposes set forth in this Agreement, and to inform all employees who are given access to the Licensed Source Code by LICENSEE that such materials are confidential trade secrets of D2 and are licensed to LICENSEE as such.",0
"Additionally, in the event of a prolonged and/or substantial
strike which materially and adversely affects Ford's ability to produce and sell cars, the Parties will work together in good faith to amend or terminate this Agreement.",0
"LIGHT [*****] STROBE LIGHTS [*****] POWER SUPPLY UNIT [*****] EMERGENCY POWER SUPPLY [*****] HEATER-OIL TO FUEL
For sake of clarity, the above lists may be amended from time to time by way of Notice sent to the Company by the Repairer.",0
"The Parties each expressly acknowledge that all Confidential Information shall remain the sole property of the respective owning party and that all documents and other tangible media that embody any such Confidential Information must be, at such owning party's option, either promptly returned or destroyed, except as otherwise may be required from time to time by applicable law.",0
"Notwithstanding Section 10.1, the foregoing states the entire liability of Accuray with respect to infringement of patents or other proprietary rights by the Products or part thereof, or by their operation.",0
"The installation of the Software at each existing Authorized Location shall be deemed to be completed including contracted changes and has been properly installed, is in good working order.",0
"(xxii) ""WARRANTY PERIOD"" - Thirteen (13) months from the Shipment Date of the Product subject matter of the warranty, unless agreed otherwise by the parties in writing.",1
"Vendor Representatives shall not directly or indirectly pay, offer, give, promise to pay or authorize the payment of any portion of the compensation received in connection with this Agreement or any other monies or other things of value in connection with its performance to a Government Official, as such term is defined below, to obtain or retain business or secure any improper advantage nor shall it permit such actions by a third party in connection with this Agreement.",0
The terms and conditions of this Agreement shall inure to the benefit of and be binding upon the respective permitted successors and assigns of the parties.,0
"In the event the Consumer Price Index shall be converted to a different standard reference base or otherwise revised, the determination of the percentage change shall be made with the use of such conversion factor, formula or table for converting the Consumer Price Index as may be published by the Bureau of Labor Statistics or, if said Bureau shall not publish the same, then as shall be reasonably determined by the parties.",0
"If Products are found damaged upon delivery, DISTRIBUTOR or its customers who directly receive the delivery shall report to PPG SHANGHAI in writing within 48 hours.",1
"Any and all obligations of JRVS to provide Products, as well as any technical assistance, will be subject in all respects to such United States laws and regulations and will from time to time govern the license and delivery of technology and products abroad by persons subject to the jurisdiction of the United States, including the Export Administration Act of 1979, as amended, any successor legislation, and the Export Administration Regulations issued by the Department of Commerce, International Trade Administration, or Office of Export Licensing.",0
"Termination of this Agreement shall not relieve Distributor of any financial obligations to Developer which remain unsettled at the date of termination, nor of the terms relating to proprietary rights, trade secrets, or non compete restrictions; provided, further, that if this Agreement is terminated for any reason, Developer shall have the option, but not the obligation to
 11 12
assume at no cost to Developer, any or all of Distributor's third party agreements (including End-User Agreements) relating to the Products and to receive any and all fees therefrom.",0
"Except for the required filings under the Hart-Scott-Rodino Act, neither MSL nor any of its subsidiaries is required by applicable law or other obligation to give any notice to, make any filing with, or obtain any authorization, consent, or approval of any Governmental Authority or other person in order for the Parties to consummate the transactions contemplated by this Agreement.",0
"Supplier and its Subcontractors shalt pay any and all costs which are incurred by Bank of America as a result of any such deductibles or self-insured retentions to the extent that Bank of America is named as an ""Additional Insured,"" and to the same extent as if the policies contained no deductibles or self-insured retention.",0
"The Parties agree that the decision of the Experts shall be the sole, exclusive and binding remedy between them regarding any Expert Dispute presented to the Experts, provided that the Experts' decision with respect to disputes referred to it pursuant to Section 3.5 shall become the decision of the JDRC on the matter for all purposes of this Agreement.",0
"Sparkling's project manager shall have the authority on behalf
 PAGE 4
of Sparkling to notify Garman that any acceptance tests provided for herein have been successfully passed or, where applicable, that Sparkling waives compliance with any such acceptance tests.",0
"Subject to any confidentiality obligations owed to third parties, you must provide Google with such information as Google may reasonably request about the distribution of those of your Applications that are bundled with any Google Application.",0
"For the avoidance of doubt, the use of any Third-Party contractors, subcontractors or service providers other than in the manner expressly permitted pursuant to this Section 2.1(d) must be approved in advance in writing by Customer, such approval not to be unreasonably withheld, conditioned or delayed.",0
Repair labor pricing will be agreed in writing between the Parties and will be based upon market competitive labor rates for the location(s) in which IAC is performing the repairs.,0
"Customer will issue written purchase orders, which specify all Products to be delivered within a minimum three (3) months period commencing on the date of acceptance of the purchase order by Contractor (""Purchase Order"").",0
"During the first five (5) years of the Term, with respect to the Bulk Vehicle Gel, Intermediate Drug Product and Finished Product, Vericel shall order and purchase such Products exclusively from MediWound in accordance with the terms of this Agreement; provided, however, Vericel may Manufacture or have Manufactured the Products (a) upon the occurrence of a Supply Failure with respect to any Product hereunder, or (b) as otherwise permitted under the terms of the License Agreement or this Agreement.",0
Vendor shall subsequently fax a copy of the final shipping document (with signatures) to the AT&T RRC for retention in the project file (if applicable) and mail the original generator copy to the RRC not more than fifteen (15) days after pick-up.,0
"In the event that the Product is sold as a Combination Product, the Net Sales will be calculated by multiplying the Net Sales of the Combination Product by the fraction, A/(A+B) where A is the weighted (by sales volume) average sale price in the relevant country of the Product containing Binimetinib or Encorafenib as the sole active ingredient in finished form, and B is the weighted average sale price (by sales volume) in that country of the product(s) containing the other component(s) as the sole active ingredient(s) in finished form.",0
"Except with respect to (i) the Existing Clinical Studies, (ii) any Approved Clinical Studies for which Array is the owner of the IND in a given country in the Ono Territory, and/or (iii) with respect to Clinical Studies conducted by Array in one or more countries of the Ono Territory pursuant to Section 4.5 above, Ono shall be responsible for liaising with and managing all interactions with Regulatory Authorities in the Ono Territory, including with respect to all Regulatory Filings for the Product in the Ono Territory (other than the Array Regulatory Filings) and Array shall cooperate with Ono in such regulatory interactions (e.g.",0
"Upon request of Dong-A, the Parties may discuss in good faith a plan for NeuroBo to assist in correcting such deficiencies and the terms and conditions for implementing the corrective actions under such plan.",0
"IBM Confidential Page 33 of 39 sow0501.lwp
 ATTACHMENT 1
 IBM/MSL Outsourcing Base Agreement Statement of Work
 v) MSL will warrant its workmanship for [*] months unless other stated in the applicable Product Attachment.",1
"Distributor has and will have during the Term of this Agreement and any extension thereof the ability to distribute, market and sell the Products and Services in accordance with the terms of this Agreement, in full compliance with all governmental, regulatory and other requirements under any applicable law.",0
"Subject to the protocol described below, ALFA AESAR shall have the right to return at NTC's expense, and for full credit of ALFA AESAR's cost, any Products (i.)",0
"At no time shall IAC challenge or assist others to challenge the Sonos Marks, or registrations thereof, or attempt to register any trademarks, service marks, trade names or other marks confusingly similar to the Sonos Marks.",0
"Proprietary Information does not include information which (i) is rightfully in the receiving party's possession in a complete and tangible form before it is received from the disclosing party, (ii) is or becomes a matter of public knowledge through no fault of the receiving party, (iii) is rightfully furnished to the receiving party by a third party without restriction on disclosure or use, or (iv) is independently developed by the receiving party without use of or reference to the disclosing party's Proprietary Information.",0
"This Agreement constitutes valid and legally binding obligations of Vendor, enforceable in accordance with its terms, except, in each case, as such enforceability may be limited by applicable bankruptcy, insolvency, reorganization, moratorium, or other laws relating to or affecting the enforcement of creditors' rights generally in effect from time to time and by general principles of equity.",0
"For Components that more than one supplier is qualified for usage in Products (""multi-sourced Components""), IAC shall execute Component purchase orders according to the volume share instruction given by Sonos.",0
"Commerce One covenants that during the term of this Agreement, it will continue to require all Commerce One employees, agents, contractors or consultants to sign an Employee NDA/Invention Agreement and that Commerce One will furnish to Corio copies of such signed agreements upon Corio's request.",0
"Upon any failure of a Product to comply with the above warranty, Contractor's sole obligation, and Customer's sole remedy, is for Contractor, at its option, to promptly repair or replace such Product and return it to Customer freight prepaid.",0
"Company will undertake all reasonable efforts to provide technical assistance to MA under this Agreement when MA is unable to resolve certain technical issues and to rectify or provide solutions to problems where the Technology does not function as described in the Technology documentation, but Company does not guarantee that the problems will be solved or that any item will be error-free.",0
"Fee per port
If LICENSEE commits to purchase licenses for a minimum of 10,000 processors for the first year after first customer shipments, the fee_per_port will be reduced for $1.00 for the first 5,000 processors.",0
"The Parties agree that, in such a circumstance, the Disclosing Party shall be entitled, in addition to such monetary relief as may be applicable, to injunctive relief as may be necessary to restrain any continuing or further breach by the Recipient Party, without showing or proving any actual damages sustained by the Disclosing Party.",0
"-73-
Source: UPJOHN INC, 10-12G, 1/21/2020
(c) Customer may, without Manufacturer's consent, assign the rights and obligations of this Agreement (i) on a Product-by-Product basis, to a Third Party in connection with a bona fide transfer, sale or divestiture of all or substantially all of its business to which such Product relates or in the event of such business's spin-off, merger or consolidation with another company or business entity or (ii) to any Third Party which acquires or succeeds to all or substantially all of the assets of the business of Customer to which this Agreement and the Facility Addenda relate (including in connection with such business's spin-off, merger or consolidation with another company or business entity).",0
No single or partial exercise of any right or remedy with respect to one breach of this Agreement precludes the simultaneous or subsequent exercise of any other right or remedy with respect to the same or a different breach.,0
"No employee or representative of Cisco or anyone else has any authority to determine what Distributor's minimum resale prices for the Products must be, or to limit Distributor's pricing discretion with respect to the Products and Services.",0
Power2Ship may use for purposes of this Agreement such trademarks and trade names as appear on the Products and on promotional materials therefore when received by Power2Ship from WLI.,0
"Subject to Section 3.4(b)(2), Customer shall bear all costs and expenses of conducting such an audit, and such accounting firm shall work on an hourly or flat fee basis without a contingency fee or other performance or bonus fee.",0
"Vendor shall fully cooperate with AT&T in determining, as may be necessary or appropriate, actions that need to be taken including the full scope of the breach, disclosure or security incident, corrective steps to be taken by Vendor, the nature and content of any customer notifications, law enforcement involvement, or news/press/media contact etc., and Vendor shall not
Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties.",0
"These restrictions shall not apply to information (1) generally known to the public or obtainable from public sources; (2) readily apparent from the keyboard operation, visual display, or output reports of the Licensed Programs; (3) previously in the possession of Power2Ship or subsequently developed or acquired without reliance on the Licensed Programs; or (4) approved by WLI for release without restriction.",0
Tripath at its sole option will be relieved of the foregoing obligations unless Distributor or its customer notifies Tripath promptly in writing of such action and gives Tripath full information and assistance to settle and/or defend any such action.,0
"In the event any provision of this Agreement should be held invalid, illegal, or unenforceable in any jurisdiction, the Parties shall negotiate in good faith a valid, legal and enforceable substitute provision that most nearly reflects the original intent of the Parties and all other provisions of this Agreement shall remain in full force and effect in such jurisdiction.",0
"Access to Cisco's Technical Assistance Center (TAC) will be available 24 hours a day, seven days a week for a period of 5 years from the end-of-sale date for hardware and operating system software issues and for a period of 3 years from the end-of-sale date for application software issues.",0
"Unless otherwise expressly provided, no provisions of this Agreement are intended or shall be construed to confer upon or give to any person or entity other than Sonos and IAC any rights, remedies or other benefits under or by reason of this Agreement.",0
"Ono shall submit representative Marketing Materials, packaging and Product displaying the balimek or mektovi Product Trademarks and/or Array's trade name to Array for Array's review and approval (such approval shall not be unreasonably withheld or delayed) prior to the first use of such Marketing Materials, packaging or Product and prior to any subsequent change or addition to such Marketing Materials, packaging or Product; provided that if Array has not responded within ten (10) Business Days after the submission of such Marketing Materials, packaging or Product, Array's approval will be deemed to have been received.",0
"All such materials shall be submitted to TouchStar for approval, and Reseller shall not use, in connection with the sale of the Support Services, any materials that have not been prepared or approved by TouchStar.",0
Ono and its Affiliates shall set prices and discounts for and shall otherwise Develop and Commercialize the Products solely in the interest of the commercial success of such Products in the Ono Territory and not for the interest of any of their other products and services.,0
"Vendor shall maintain records of all Background Checks and Drug Screens performed for Vendor Persons under this Agreement for the Term of this Agreement, or for such shorter period if provided by applicable Law, for AT&T to verify compliance with this Section.",0
"In any event, MSL will ensure that the IBM customer delivery schedules will not be impacted based on other performance obligations it may have during the term of the Agreement.",0
Bachem shall provide reasonable advance written notice to Magenta prior to amending any Bachem DMF that is referenced in a filed IND of Magenta or in a proposed IND filing of Magenta.,0
"Vendor shall, at AT&T's option, return to AT&T, or hold for AT&T's disposition, any or all of such material provided by AT&T under this Agreement upon termination of this Agreement or the withdrawal of the material furnished; provided however, that with respect to any scrap produced as a by-product remaining in Vendor's possession at the completion of all Work to be provided at a Cell Site, Vendor shall, at AT&T's option, return to AT&T, or hold for AT&T's disposition, such scrap material for a period of one hundred twenty (120) days following the earlier of Location Acceptance at such Cell Site or the earlier termination of this Agreement with respect to such Cell Site.",0
"d) Any amounts owed IBM should be sent to:
 IBM 8501 IBM Drive Charlotte, NC 28262 Attn: MSL Project Office
6.3 Both parties agree to financially contribute to those activities defined in Attachment 4: Expense Participation and at the stated contribution, unless otherwise agreed to in writing.",0
"If the API does not meet the API Specifications, NeuroBo shall retrieve the API at its own expense and replace the API at no additional cost to Dong-A.",0
Nothing in the preceding sentence shall be interpreted as limiting the powers of the arbitrators with respect to any dispute subject to arbitration under this Agreement.,0
"SPECIFICATIONS AND WARRANTY
 For the acceptance period and for a period of one year from the Maintenance Commencement Date, and thereafter for as long as the Software is covered by Maintenance Services and is used by Sparkling in accordance with this Agreement, Garman warrants that the Software shall perform in conformance with the Specifications in all material respects.",1
"If either party materially breaches any term or condition of this Agreement and fails to cure such breach within-thirty (30) days after receiving written notice of the breach, the nonbreaching party may terminate this Agreement on written notice at any time following the end of such-thirty (30) day period.",0
"For purposes of determining when repair services are necessary, Operator shall monitor and evaluate the information gathered through remote monitoring of each Facility as well as the maintenance and inspection Site visits.",0
"MediWound shall use reasonable commercial efforts to cause Suppliers to, provide to Vericel in a reasonable, timely manner (including within a reasonable period prior to the due date of Vericel's annual report to an applicable Regulatory Authority with respect to the Product), all information in its or their respective possession which Vericel requires regarding the Product in order to comply with such Regulatory Standards.",0
"Invoices for shall be remitted to: Sonos, Inc., Attn: Accounts Payable, 614 Chapala St., Santa Barbara, CA, 93101, USA, and shall also sent by electronic mail on the date of the invoice to: [*].",0
"Quality Requirement Med Identification of Products and basic requirements for packaging Requirements for Suppliers QR Med 1 A1 Siemens Medical Solutions and affiliated Companies Issued by Med Quality Management & Regulatory Affairs Released 2007-09-28 by the Med Quality Steering Board (QSB) Valid from 2007-11-01 04798372 AND 02S 04 1
 2
Contents
 1 Purpose and scope 3 2 Definitions and abbreviations 3 2.1 Material No.",0
"AZUL-ATR Global Maintenance Master Agreement DS/CS-3957/14/Issue 7 Page 17/110
Source: AZUL SA, F-1/A, 3/3/2017
Execution version CONFIDENTIAL TREATMENT REQUESTED with this Agreement: (i) to carry out the Services pursuant to the Work Order(s) placed by the Company ; and, (ii) to ensure that the Services provided to Company shall comply with EASA, FAA or ANAC regulations in force, as applicable (iii) in the event of specific or exceptional circumstances affecting the Company or the Repairer, to obtain the assistance of anyone or several third Parties servicers or suppliers of spare parts, subject to the Company s prior approval; and (iv) to administer LRUs and Main Elements warranty claims issued by the Company.",0
"If such error or discrepancy is not resolved within thirty (30) days after Licensee's
 14
written notice to Licensor, then Licensee as its sole remedy may (a) extend the correction period to a date which is agreeable to Licensor and Licensee or (b) return all copies of the Licensed Products to Licensor with a certification by an authorized representative of Licensee that all copies have been returned to Licensor or have been destroyed and that Licensee has not retained any copies thereof and Licensor shall refund to Licensee the amount paid by Licensee to Licensor for such Licensed Products.",1
"MOBILE APPLICATION DEVELOPMENT AGREEMENT (Agreement No: VAL/MAD/PVTINV/DC/190305/1) EDT (Electronic document transmissions)
EDT (Electronic document transmissions) shall be deemed valid and enforceable in respect of any provisions of this Contract.",0
"Each party receiving Confidential Information from the other party agrees to maintain in confidence and not divulge such Confidential Information, in whole or in part, to any third party, including subsidiaries or affiliates, licensees or clients anywhere, and not make use of such Confidential Information other than in relation to its performance under this Agreement.",0
"Each Party shall select an independent Third Party expert who is neutral, disinterested and impartial, is not affiliated with either Party, has expertise and experience relevant to the specific subject matter of the particular Expert Dispute, and does not have a conflict of interest, and two experts so elected shall elect the third expert with qualification as set forth above (the three experts so selected, the ""Experts"").",0
"Although Vendor intends to provide a six-month limited warranty to the end user, Distributor shall make no warranties or representations with respect to the Products on behalf of Vendor.",1
"Reseller agrees to defend any Claim against Todos (i) that the Reseller's actions infringe any third party patent, or copyright, or any other proprietary right; or (ii) arising out of any act or omission by Reseller relating to the Products.",0
"This Agreement may be executed by original or facsimile signature in two (2) or more counterparts, each of which shall be deemed an original, but all of which together shall constitute the same instrument.",0
