text,label
"""Yield Amount"" means, for each Receivable on the Closing Date, on each Payment Date and on each Acquisition Date other than a Payment Date, the amount by which (x) the Principal Balance as of the last day of the related Collection Period or as of the applicable Cutoff Date, as applicable, for such Receivable exceeds (y) the present value of the future scheduled payments on the Receivable as of the last day of the related Collection Period (or as of the applicable Cutoff Date, for the first Payment Date for the Receivables) calculated using the Discount Rate.",0
"Agent will perform the following services for Company: · Acting on the study, analysis and knowledge of the product described above, formulate and recommend a media plan to the Company and coordinate the execution of such a plan as directed by the Company.",0
"Vendor hereby represents and warrants that the employees, agents, consultants, partners, officers, directors, members or representatives of Vendor and its
Proprietary and Confidential This Agreement and information contained therein is not for use or disclosure outside of AT&T, its Affiliates, and third party representatives, and Vendor except under written agreement by the contracting parties.",0
"Each party shall use its reasonable efforts to cooperate with the other party if necessary for compliance with laws and regulations applicable to such other party in relation to the SMBC Unit- Holders' holding of SMBC Units or transactions or matters contemplated under the Subscription Agreement, the Side Letter, this Agreement and the Moelis Holdings Agreement.",0
"Except as otherwise expressly provided herein, this Agreement constitutes the entire agreement of the parties hereto with respect to the matters addressed herein and supersedes all prior or contemporaneous contracts, promises, representations, warranties and statements, whether written or oral (including, but not limited to, the Proposal), with respect to such matters.",0
"Nothing herein contained shall be construed as an assignment or grant to Sponsor of any right, title or interest in or to the Team Marks, or in or to any copyright, design patent or trademark thereto, beyond the grant of the licensing rights on the terms herein specified.",0
"""Obligor"" means the Person that has signed the account agreement of which the device payment plan agreement that constitutes the Receivable is a part and who owes payments under the Receivable.",0
"ENTIRE AGREEMENT 49 Exhibit 1 - Franchise Agreement Expiration Date/ Projected Franchising Opening Schedule Exhibit 2 - Owner's Guaranty and Assumption of Obligations Exhibit 3 - Addendum to Lease Agreement Exhibit 4 - Ownership Interests in Franchise Owner THE JOINT…THE CHIROPRACTIC PLACE™ FRANCHISE AGREEMENT
iii
 THE JOINT CORP.",0
"You agree to participate in, and, if required, become a member of any advisory councils or similar organizations we form or organize for The Joint Corp.",0
Bank of America's acceptance of certificates and/or endorsements that in any respect do not comply with the requirements of this Section does not release the Supplier and its Subcontractors from compliance herewith.,0
"Unless otherwise specified, (a) references in this Agreement to any Article, Section, Exhibit or Schedule will mean references to such Article, Section, Exhibit or Schedule of this Agreement, (b) references in any Section to any clause are references to such clause of such Section and (c) references to any agreement, instrument or other document in this Agreement refer to such agreement, instrument or other document as originally executed or, if subsequently amended, replaced or supplemented from time to time, as so amended, replaced or supplemented and in effect at the relevant time of reference thereto.",0
"You also agree to ratify and confirm all of our acts as your lawful attorney-in-fact, and indemnify and hold us harmless from all claims, liabilities, losses or damages suffered by us in so doing.",0
"No other representation has induced you to execute this Agreement, and there are no representations, inducements, promises, or agreements, oral or otherwise, between the parties not embodied herein, which are of any force or effect with reference to this Agreement or otherwise.",0
"Notes owned by or pledged to the Depositor or any Affiliate of the Depositor will have an equal and proportionate benefit under the Transaction Documents, except as limited in any Transaction Document.",0
"If you and we cannot agree on a single appraiser, each party shall select one appraiser, who together will select a third appraiser and the fair market value will be the average of the three (3) independent appraisers.",0
"You agree that from and after the date hereof, you will not solicit, entice, induce to leave employment or hire directly or indirectly, any person who has been employed by us or by our affiliates or franchisees within the previous twelve (12) month period.",0
"On the Closing Date and on each Acquisition Date, the Servicer will deposit into the Collection Account all amounts received and applied as interest or principal on the Initial Receivables or the Additional Receivables, as applicable, during the period from the related Cutoff Date to two (2) Business Days before the Closing Date or Acquisition Date, as applicable.",0
"In order to be a sufficient notice hereunder, any such written notice shall specify in detail each item of default and shall specify the provision of this Agreement which applies to each item of default, and shall specify in detail the action the defaulting party is required to take in order to cure each item of default.",0
"E. You shall be required to periodically make reasonable capital expenditures to remodel, modernize and redecorate the premises of the Franchised Restaurant so that the Franchised Restaurant will reflect the then-image intended to be portrayed by Buffalo Wild Wings businesses.",0
"You agree to cooperate by participating in our market research programs, test marketing new services and products in the Franchise, and providing us with timely reports and other relevant information regarding such market research.",0
"The first month for which this penalty shall be effective is June 1998.
 c) Any price adjustments that are due per Sections 7.3 a) or 7.3 b) will be invoiced by IBM to MSL in the following calendar month.",0
"[Remainder of Page Left Blank]
51
Source: VERIZON ABS LLC, 8-K, 1/23/2020
IN WITNESS WHEREOF, the undersigned has caused this Agreement to be executed by its duly authorized officer as of the date and year first above written.",0
"Each of you agrees that during the period Franchisee operates any Buffalo Wild Wings and/or bw-3 Restaurants, or has any beneficial interest therein, or holds any rights to develop one or more such Restaurants (including all renewal periods) you shall not directly or indirectly on your own account or as an employee, consultant, partner, officer, director, shareholder or member of any person, firm, entity, partnership, corporation or company, own, operate, lease franchise, engage in, be connected with, have any interest in, or assist any person or entity engaged in: 1) any restaurant business, 2) any prepared food business, or 3) any other business which sells prepared food products the same or similar as the type sold in our System.",0
Control exists when an entity owns or controls directly or indirectly 50% or more of the outstanding equity representing the right to vote for the election of directors or other managing authority of another entity.,0
"In its final determination, the arbitral panel will determine and award the costs of the arbitration (including the fees of the arbitral panel, cost of any record or transcript of the arbitration, and administrative fees) and reasonable attorneys' fees to the parties as determined by the arbitral panel in its reasonable discretion.",0
"Notwithstanding anything to the contrary in this Agreement, neither Party will be required to conduct any activity to develop a Workflow other than those activities allocated to it in a Workflow Development Plan and no proposed Workflow Development Plan (or, subject to Section 2.3 (Amendments to Workflow Development Plans), any amendment thereto) shall become binding on the Parties until approved by the JRC.",0
Any provision of this Agreement that is prohibited or unenforceable in any jurisdiction shall be ineffective to the extent of such prohibition or unenforceability without invalidating the remaining provisions hereof and any such prohibition or unenforceability in any jurisdiction shall not invalidate or render unenforceable such provision in any other jurisdiction.,0
"Upon receipt of timely notice of an action, claim or demand against you relating to the Marks, we and our affiliate shall have the sole right and duty to defend any such action.",0
"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL CHANNEL PARTNER, IPASS OR ITS SUPPLIERS BE LIABLE FOR ANY SPECIAL, INCIDENTAL OR CONSEQUENTIAL DAMAGES, OR FOR INTERRUPTED COMMUNICATIONS, LOST DATA OR LOST PROFITS, ARISING OUT OF OR IN CONNECTION WITH THE SERVICE.",0
"For one (1) week prior to and one (1) week concurrent with the commencement of operations of the Franchised Restaurant, we will furnish to you, at your
Restaurant and at our expense, one (1) or more of our representatives for the purpose of training your employees and management team in the operation of a Franchised Restaurant.",0
"If you do not receive our written disapproval within fifteen (15) days from the date we receive the materials, the materials will be deemed to have been approved.",0
"GINKGO ACKNOWLEDGES THAT (I) BEACON PLATFORMS HAVE NOT BEEN APPROVED, CLEARED OR LICENSED BY THE UNITED STATES FOOD AND DRUG ADMINISTRATION OR ANY OTHER REGULATORY ENTITY WHETHER FOREIGN OR DOMESTIC FOR ANY SPECIFIC INTENDED USE, WHETHER RESEARCH, COMMERCIAL, DIAGNOSTIC OR OTHERWISE AND (II) GINKGO MUST ENSURE IT HAS ANY REGULATORY APPROVALS THAT ARE NECESSARY FOR GINKGO'S INTENDED USES OF BEACON PLATFORMS.",0
Renewal of the franchise shall be conditioned upon your compliance with such requirements and continued compliance with all the terms and conditions of this Agreement up to the date of termination of the initial term.,0
"""Enabled Devices"" mean any device with the Channel Partner's app (iOS, Android, PC or Mac) which is enabled by Channel Partner to access the iPass services and also registered and enabled, by the Channel Partner to access Channel Partner's services.",0
Either party shall submit all such materials or proposed usage of a Mark to the other party at least two weeks prior to its intended use.,0
"A-20
Source: VERIZON ABS LLC, 8-K, 1/23/2020
""ISDA Fallback Rate"" means the rate that would apply for derivatives transactions referencing the ISDA Definitions to be effective upon the occurrence of an index cessation date with respect to the Benchmark for the applicable tenor excluding the applicable ISDA Fallback Adjustment.",0
The fees include the (i) use of the Mobility Management Services; (ii) unlimited iPass network access (except for certain premium in-flight Wi-Fi Services); and (iii) iPass Hosted Authentication Service.,0
"On the Effective Date, MSL will accept responsibility and liability for all open purchase orders and IPRs for Parts, excluding Consigned Parts, which are required by Products listed in the Product Attachments.",0
"During the one (1) year period commencing on the Effective Date (i) Changepoint and its affiliates, to the extent they publicly promote, market or advertise hosting services for the Software, will Publicly Promote Corio as its preferred hosting supplier and partner for the Software and will, in any non-public marketing or promotion of the Software, treat Corio as its preferred partner and supplier of hosting services for the Software, and (ii) Corio and its affiliates, to the extent they publicly promote, market or
 5
 CONFIDENTIAL TREATMENT
 advertise the use of a PSA Application in conjunction with the Corio Services, will Publicly Promote the Software as their preferred PSA Application and will, in any non-public marketing or promotion of the hosting services offered by Corio, treat Changepoint as their preferred supplier and partner for PSA Applications.",0
"You are responsible for any and all claims, losses or damages, including to third persons, originating from, in connection with, or caused by your failure to name us as an additional insured on each insurance policy.",0
"Delete item 5. of Amendment 003 to the Agreement in its entirety and replace it with the following:
""b) Any extension of the I/T Services beyond the April 3, 1999 date, due to an MSL delay, will be priced at IBM's then prevailing commercial rates.",0
"Without prejudice to the foregoing, without liability to the other Party except in the case of a breach of this Agreement, either Party shall be entitled to terminate this Agreement at any time from the date hereof up to Formation, if:
A.",0
"AT&T is not responsible for any travel, meal or other business related expense incurred by Vendor, whether or not incurred in its performance of its obligations under this Agreement, in addition to any such amounts that are included in the Structured Payments.",0
"If the appraisals differ by more than ten percent (10%), then you and we will mutually agree on a value, or if you and we cannot agree, our appraisers will select a third appraiser whose determination of market value will be final.",0
"The Party initiating the notice provided herein, shall be required to provide such Support Services as agreed in the appropriate Support Services Agreement described in Article 11.1 to the surviving entity at a price (that shall be reasonably consistent with the methodology used for determining prices prior to such conveyance) to be agreed upon by the Parties for a transition period to allow the Operating Company to continue to obtain such services.",0
"The Issuer is relying on each applicable Originator's or the Servicer's Eligibility Representation in acquiring the Receivables, which Eligibility Representation will survive the transfer and absolute assignment of the Receivables by the Depositor to the Issuer under this Agreement and the pledge of the Receivables to the Indenture Trustee under the Indenture.",0
"If the Software is, or in the opinion of Changepoint may become, the subject of any claim of infringement or if it is adjudicatively determined that the Software infringes, then Changepoint may, at its sole option and expense, either (i) procure for Corio the right from such third party to use the Software, (ii) replace or modify the Software with other suitable and substantially equivalent products so that the Software becomes noninfringing, or if (i) and (ii) are not practicable after Changepoint has exhausted all reasonable efforts, (iii) terminate this Agreement.",0
"Source: EHAVE, INC., 20-F, 5/15/2019
(ii) develop and execute a marketing plan sufficient to fulfil its obligations under this Agreement; (iii) have sufficient knowledge of the industry and solutions competitive with the Ehave Companion Solution (including specifications, features and benefits) so as to be able to explain in detail to the End Users: A. the material differences between the Ehave Companion Solution and competing solutions; and B. information on standard protocols and features of the Ehave Companion Solution; (iv) market, advertise, promote and provide the Ehave Companion Solution and conduct business in a manner that at all times reflects favourably on the Ehave Companion Solution and, subject to Section 3(f), the good name, goodwill and reputation of Ehave; and (v) maintain books, records and accounts of all transactions and activities covered by this Agreement and permit reasonable examination thereof by Ehave and its representatives in accordance with this Agreement.",0
"Nothing expressed in this Agreement is intended or shall be construed to give any person or corporation, other than the parties hereto, their respective successors and assigns, any legal or equitable right, remedy or claim under, or in respect of, this Agreement or any provision herein contained; this Agreement and all conditions and provisions hereof being intended to be and being for the sole and exclusive benefit of the parties hereto and their respective executors, administrators, successors, and for the benefit of no other person or corporation.",0
"WHEREAS, Forty Niners SC entered into a lease with SCSA pursuant to which Forty Niners SC will have the right to sell sponsorships at the Stadium.",0
"Each party shall safeguard and maintain the other party's Confidential
Information in strict confidence and shall not disclose, provide, or make the Confidential Information or any part thereof available in any form or medium to any person except to such party's employees, and to contractors and consultants of
 31
such party who have executed an agreement in writing to protect such Confidential Information and who have a need to access such Confidential Information hereunder.",0
"The term ""General Manager"" means an individual with primary day-to-day responsibility for the Franchise's operations, and may or may not be you (if you are an individual) or a Principal Owner, officer, director, or employee of yours (if you are other than an individual).",0
You will divulge such confidential information only to the extent and only to such of your employees as must have access to it in order to operate the Franchised Restaurant.,0
"""Upgrade Offer"" means the Annual Upgrade Offer or any other upgrade offer extended by Verizon Wireless to an existing Obligor under which such Obligor can upgrade a Device that is the subject of a device payment plan agreement if the terms and conditions specified in such offer are satisfied.",0
"Each Party will appoint one employee of such Party who will oversee contact between the Parties for all matters between meetings of each JRC and will have such other responsibilities as the Parties may agree in writing after the Effective Date (each, an ""Alliance Manager"").",0
"Each party agrees to assign sufficient sales or marketing personnel to assist in the sales and marketing promotional activity set forth in this Exhibit D.
5.",0
"Supplier and Bank of America agree that no so-called ""shrink wrap"" or ""click wrap"" license terms shall apply to any Licensed Programs licensed to Bank of America hereunder.",0
"Each party represents and warrants to the other party that it is under no current obligation or restriction, nor will it knowingly assume any such obligation or restriction that does or would in any way interfere or conflict with, or that does or would present a conflict of interest concerning the performance to be rendered hereunder or the rights and licenses granted herein.",0
Company agrees that all additional remuneration earned by Licensor during each Contract Year will be added to the Annual Fee for each remaining Contract Year during the Contract Period.,0
"Vendor shall ensure that all persons furnished by Vendor conduct themselves in a professional manner and in accordance with all policies set forth in this Agreement, the Build Addendum and the Maintenance Addendum.",0
"c. IBM PROVIDES ALL MATERIALS AND ALL NON-IBM SERVICES, PRODUCTS, DATA, APPARATUS AND SOFTWARE ""AS IS"", WITHOUT WARRANTY OF ANY KIND, INCLUDING, WITHOUT LIMITATION, THE IMPLIED WARRANTIES OF MERCHANTABILITY, SATISFACTORY QUALITY, AND FITNESS FOR&sbsp;A PARTICULAR PURPOSE.",0
No delay or omission by either Party to exercise any right or power it has under this Agreement shall impair or be construed as a waiver of such right or power.,0
The Relationship Managers shall meet (in person or by telephone) within seven (7) calendar days (or other mutually agreed upon date) after the date of the written notification to reach an agreement about the nature of the deficiency and the corrective action to be taken by the respective Parties.,0
"On the effective date of the Servicer's resignation or termination or the later date that the Servicer stops performing its obligations, and solely to the extent the Successor Servicer is an entity other than the Indenture Trustee, all rights and obligations of the Servicer under this Agreement and of the Administrator under the Administration Agreement will become the rights and obligations of the Successor Servicer, including as successor Administrator.",0
"You agree to sign any documents, render any assistance, and do any acts that our attorneys say is necessary or advisable in order to protect and maintain our interests in any litigation or proceeding related to the Marks, or to otherwise protect and maintain our interests in the Marks.",0
"""Master Trust Agreement"" means the Second Amended and Restated Trust Agreement, dated as of May 8, 2019, between Verizon ABS II LLC, as depositor, and the Master Trust Owner Trustee, as amended, restated, supplemented or modified from time to time.",0
"Changepoint will provide Level 3 Support to Corio according to the following problem priority level definitions and respective schedules:
- - ""Priority One Problems"" are those in which the Software fails to perform major functions on a system-wide basis resulting in a critical business impact.",0
It is agreed by the undersigned that this designation and limited assignment of rights shall be subject in all respects to the contractual terms of the Policy.,0
"(ii) Moelis Holdings will use its commercially reasonable efforts (i) to cause any Registration Statement to be declared effective (unless it becomes effective automatically upon filing) as promptly as practicable after the filing thereof with the SEC and (ii) to keep such Registration Statement current and effective for a period of 90 days, or such shorter time necessary for the completion of the sale of Registrable Securities registered thereon.",0
"Channel Partner shall not attempt to register the iPass Marks or adopt, use or attempt to register any confusingly similar mark or web site domain names.",0
"Proprietary Information does not include information which is: (a) published or included as disclosure within the Registration Statement or otherwise available in the public domain through no fault of the receiving party; (b) lawfully received from a third party having rights in the information without 16
 restriction of the third party's right to disseminate the information and without notice of any restriction against its further disclosure; or (c) produced under order of a court of competent jurisdiction or other similar requirement of a governmental agency or authority, so long as the party required to disclose the information provides the other party with prior notice of such order or requirement and its cooperation to the extent reasonable in preserving its confidentiality.",0
"New device purchases are subject to then-available offers and any associated wireless service requirements;
• A customer's account must be in good standing and such customer must satisfy Verizon Wireless' eligibility requirements for a new device payment plan agreement;
• Upon entering into a device payment plan agreement for a new qualifying device, and after returning the eligible device to Verizon Wireless within fourteen (14) days, Verizon Wireless will agree, for the benefit of such customer and for the express benefit of any assignee of such customer's original device payment plan agreement, to acquire such customer's eligible device for the remaining balance of the related customer's original device payment plan agreement and pay off and settle that remaining balance.",0
"We will be entitled to direct all advertising programs financed by the Ad Fund, with sole discretion over the creative concepts, materials, and endorsements used in them, and the geographic, market, and media placement and allocation of the programs.",0
The Company may enter into agreements with any such broker or dealer to act as its agents for the sale of the Notes and shall be solely responsible for the payment of any portion of the Contractor's compensation hereunder to such broker or dealer.,0
"(ii) If the contact persons fail to reach an agreement on the dispute within twenty (20) days, the dispute shall be referred to more senior persons within the respective Parties who shall try to resolve the dispute within a further twenty (20) day period.",0
E. You understand and acknowledge the importance of our high and uniform standards of quality and service and the necessity of operating the Buffalo Wild Wings business in conformity with our standards and specifications.,0
"You agree to pay us a continuing franchise royalty fee (""Royalty Fee"") in the amount of seven percent (7%) of the gross revenues of the Franchise for all periods, with a minimum monthly amount of Seven Hundred and No/100 Dollars ($700.00).",0
"As provided in the Agreement, the terms and conditions of this Attachment 6 (including this Exhibit 5 of Appendix A of Attachment 6) are confidential, and MSL shall not disclose the terms or conditions to any third
party without the prior written approval of IBM.",0
"If iPass provides edits to content about iPass products, services, technology or any other content related to the iPass business, Channel Partner will incorporate those changes into the final document.",0
"Bank of America may perform additional acceptance tests during a Proprietary to Bank of America Page 11 vTIP2010
Source: CARDLYTICS, INC., S-1, 1/12/2018
period commencing when Supplier has delivered revised Software correcting all the deficiencies Bank of America has noted.",0
"Neither Party shall use all or any part of the Confidential Information of the other Party for any purpose other than to perform its obligations, or the exercise of such Party's rights and licenses, under this Agreement.",0
"at Bank of America's election, all Bank of America Confidential Information in the possession of Supplier or Supplier's Subcontractors, subject to and in accordance with the terms and provisions of this Agreement.",0
"If in a legal proceeding it is held that the Servicer may not enforce its rights or remedies with respect to a Receivable on the grounds that it is not a real party in interest or a holder entitled to enforce rights or remedies with respect to the Receivable, the Issuer will, at the Servicer's expense and direction, assign the Receivable to the Servicer solely for that purpose or take steps to enforce its rights and remedies with respect to the Receivable, including bringing suit in the names of the Indenture Trustee, the Noteholders and the Issuer.",0
"When more than one (1) Buffalo Wild Wings and/or bw-3 restaurant serves a metropolitan area, classified advertisements shall list all such restaurants operating within the distribution area of the classified directories, and you shall contribute your equal share in the cost of such advertisement.",0
Corio's right to collect fees from Customers under the Changepoint licenses under this Section 2.5 will expire upon termination of the Corio contracts with its Customers for such Software.,0
"This Agreement including all Exhibits, the non disclosure agreement between the parties incorporated herein pursuant to Section 10 of this Agreement and the Statement of Work referenced in this Agreement and incorporated by reference herein, constitutes the final, complete and exclusive agreement between the parties with respect to the subject matter hereof, and supersedes any prior or contemporaneous agreement.",0
"All expenses incurred by you and your employees in attending the program, including without limitation, travel costs, room and board expenses, and the employee compensation shall be your sole responsibility.",0
"Vendor may not deliver or obtain any Material or Deliverables from or use any Restricted Entities to provide any Services under this Agreement, without prior written consent from AT&T.",0
"We reserve the right to periodically re-inspect the facilities and products of any approved supplier, and revoke our approval if the supplier does not continue to meet any of our criteria.",0
"No part of the proceeds of any Loan (as defined in the Loan Agreement) will be used directly or indirectly for any payments to any government official or employee, political party, official of a political party, candidate for political office, or anyone else acting in an official capacity, in order to obtain, retain or direct business or obtain any improper advantage, in violation of the United States Foreign Corrupt Practices Act of 1977.",0
"For twenty-four (24) months following termination of this Agreement, the Licensee shall specify on all public- facing materials in a prominent place and in prominent typeface that the Licensee is no longer operating under the Licensed Mark, is no longer associated with the Licensor, or such other notice as may be deemed necessary by the Licensor in its sole discretion in its prosecution, defense, and/or settlement of any Third Party Claim.",0
"CHANNEL PARTNER RESELLER AGREEMENT THIS CHANNEL PARTNER RESELLER AGREEMENT (""Agreement"") is entered into and agreed upon as of the Effective Date by and between IPASS INC., having a principal place of business at 3800 Bridge Parkway, Redwood Shores, CA 94065 (""iPass""), and Pareteum Corporation, having a principal business address at 100 Park Avenue, Suite 1600, New York City, New York 10017 (""Channel Partner"").",0
"During sixty (60) day period that begins thirty (30) days prior to the opening of your Franchise, and ending thirty (30) days after the opening of your Franchise (the ""Grand Opening Period""), you will be required to expend at least Ten Thousand and No/100 Dollars ($10,000.00) in verifiable marketing costs to publicize the grand opening of your Franchise.",0
"If you do so, we have the right, at our option and at your expense, to rectify alterations we have not previously approved; (d) you will promptly replace or add new equipment when we reasonably specify in order to meet changing standards or new methods of service; (e) you will expend at least Six Thousand and No/100 Dollars ($6,000.00) every four (4) years in remodeling, expansion, redecorating and/or refurnishing of the Premises and the Franchise, if deemed necessary by us (any changes to the decoration or furnishing of the Premises must be approved by us); (f) on notice from us, you will engage in remodeling, expansion, redecorating and/or refurnishing of the Premises and the Franchise to reflect changes in the operations of The Joint Corp. franchises that we prescribe and require of new franchisees, provided that (1) no material changes will be required unless there are at least two (2) years remaining on the Initial Term of the Franchise (any changes to the decoration or furnishing of the Premises must be approved by us); and (2) we have required the proposed change in at least twenty-five percent (25%) of all similarly situated Company and affiliate-owned The Joint Corp.",0
"Corio shall not demonstrate the Software to any one Customer for more than sixty (60) days from the start of that Customer demonstration, and Corio shall not demonstrate the Software to more than ten (10) Software Users at any one time.",0
"The Depositor is duly qualified to do business, is in good standing as a foreign limited liability company (or is exempt from such requirements) and has obtained all necessary licenses and approvals in each jurisdiction in which the conduct of its business requires such qualification, licenses or approvals, except where the failure to so qualify or obtain licenses or approvals would not reasonably be expected to have a Material Adverse Effect.",0
"Alternatively, Bank of America may request Supplier in writing to install the Software at the Time and Material Rates, unless otherwise expressly agreed in an Order.",0
"Subject to the terms and conditions stated in this Agreement, the Parties shall take all such steps and do all such things as are reasonably necessary to create between T&L and Igene a joint venture commencing from the date hereof until the date this Agreement is terminated with respect to (a) the manufacture of Astaxanthin and derivative products and (b) the marketing and sale of Astaxanthin and derivative products worldwide for all uses other than uses as a Neutraceutical or otherwise for direct human consumption (collectively, the ""Field of Agreement"").",0
"Bank of America will determine the scope of such audits, tests or inspections, which may extend to Supplier's Subcontractors and other Supplier resources (other systems, environmental support, recovery processes, etc.)",0
"At the closing, you and we both agree to execute and deliver all documents necessary to vest title in the purchased assets and/or real property in us free and clear of all liens and encumbrances, except those assumed by us and/or to effectuate the lease of the Franchise Premises.",0
"You agree to use the Marks as the sole trade identification of the Franchise, except that you will display at the Franchise location a notice, in the form we prescribe, stating that you are the independent owner of the Franchise pursuant to a Franchise Agreement with us.",0
"(iii) The Sponsor, in its capacity as Servicer, will include in the Monthly Investor Report notice of the occurrence of (i) any Benchmark Transition Event and its related Benchmark Replacement Date, (ii) the determination of any Benchmark Replacement, and (iii) the making of any Benchmark Replacement Conforming Changes.",0
"The Licensee acknowledges and agrees that the Licensor is the owner of all right, title, and interest in and to the Licensed Mark, and all such right, title, and interest shall remain with the Licensor.",0
This writing constitutes the entire agreement between the parties hereto and may not be changed or modified except by a writing signed by the party or parties to be charged thereby.,0
"No Person will have recourse, directly or indirectly, to any member, manager, officer, director, employee or agent of the Depositor for the Depositor's obligations under this Agreement.",0
"If Customer disagrees with any such changes, Customer may in its sole discretion terminate this Agreement (or some or all of the affected Service Option Attachments) without the payment of termination charges upon notice to IBM at least thirty (30) days prior to the effective date of the applicable change.",0
"If in such an instance either Party shall fail to appoint a Qualified Expert within fifteen (15) days after a written request to do so, such failure shall be deemed acceptance of the conclusions and appraisal of such Qualified Expert as has been appointed.",0
"This Agreement and each of the other Loan Documents may be executed and delivered by facsimile, portable document format (.pdf), or other Electronic Transmission all with the same force and effect as if the same was a fully executed and delivered original manual counterpart.",0
"Channel Partner agrees that it will not (and will not permit Business Entities) to use the Service in a manner contrary to the iPass acceptable use policy located at http://www3.ipass.com/wp-content/uploads/2010/01/Acceptable-Use-Policy.pdf/ , and incorporated herein by reference.",0
You authorize us to collect for remission to the Ad Fund any advertising monies or credits offered by any supplier to you based upon purchases you make.,0
You (if you are an individual) or at least one of your Principal Owners (if you are a legal entity) must complete the Initial Training to our satisfaction.,0
"In the event that a taxing authority performs a sample and projection audit on Bank of America, then Supplier shall be responsible for the payment of all projected tax amounts including all interest and penalties on any projected taxes assessed resulting from taxing errors identified by such taxing authority on Supplier's Invoices, provided however, that Supplier shall receive timely notice that such invoice is included In a tax authority's audit and Supplier has the right to produce documentation to support that the tax was satisfied.",0
"If IBM has not notified MSL of any defects in a unit of Product within [*] Days of receipt, such unit shall
IBM Confidential Page 32 of 39 sow0501.lwp
 ATTACHMENT 1
 IBM/MSL Outsourcing Base Agreement Statement of Work
 be deemed to be accepted.",0
"If IBM determines that none of these alternatives is reasonably available, Customer agrees to return the Materials or Base Components (if in Customer's possession) to IBM on IBM's written request.",0
"If you violate this provision, we shall be entitled to all equitable, monetary, punitive and any other relief that may be available under applicable law, as well as the recovery of all costs, expenses and attorneys' fees incurred by us as a result of such violation.",0
"The Parties shall each keep confidential all provisions of this Agreement and (unless required by law or judicial process after making reasonable efforts to resist disclosure, including without limitation he requirements of any securities exchange), shall not disclose any of same to any third party (other than the NFL, the Parties' respective lenders or potential lenders, and the agents, counsel,­ and other representatives of NFL, the Parties, and such lenders) without first obtaining the prior written consent of the other Party.",0
"Source: IPASS INC, 8-K, 12/3/2018
EXHIBIT B IPASS SERVICES iPass Services - includes the following services: iPass Mobile Services are delivered to End Users through a cloud-based platform (the ""Platform"") comprising software elements on the mobile device and available over the Internet.",0
"TRANSFER REQUIREMENTS 34 14.1 Organization 34 14.2 Interests in Franchise Owner; Reference to Exhibit 4 34 14.3 Transfer by Company 35 14.4 No Transfer Without Approval 35 14.5 Conditions for Approval of Transfer 36 14.6 Right of First Refusal 38 14.7 Death and Disability 39 14.8 Effect of Consent to Transfer 39 14.9 Consent Not Unreasonably Delayed 39 THE JOINT…THE CHIROPRACTIC PLACE™ FRANCHISE AGREEMENT
ii
 15.",0
"Accordingly, Changepoint shall have no responsibility hereunder with respect to any inaccurate or incomplete information contained in the CHANGEPOINT Knowledge Base or the use thereof by Customer.",0
"On the Payment Date related to the Collection Period in which the Optional Acquisition is exercised, the Class A Certificateholder will deposit into the Collection Account the acquisition amount for such remaining Receivables as set forth in Section 8.1(a) equal to the fair market value of such Receivables as of the last day of the Collection Period immediately preceding such Payment Date as agreed upon by the Class A Certificateholder and the Issuer (the ""Optional Acquisition Amount""); provided that the transfer may only occur if the Optional Acquisition Amount, together with any amounts on deposit in the Bank Accounts, is greater than or equal to the sum of (A) the Note Balance of the Notes, any accrued but unpaid interest and any unpaid Make-Whole Payments and (B) all other amounts payable by the Issuer under the Transaction Documents including, but not limited to, all fees, expenses and indemnities owed to the Indenture Trustee and the Owner Trustee under the Transaction Documents as of such date.",0
"Bank of America may temporarily release the Source Code for this purpose only, but all copies of the Source Code shall be returned to the designated storage location as soon as the verification is completed.",0
The Agents' respective obligations to contribute pursuant to this Section 12 are several in proportion to the percentages of Agents' Fee set forth opposite their respective names in Section 5(a) hereof and not joint.,0
"The non-prevailing party in the arbitration shall pay all fees and charges of the American Arbitration Association; each party, however, shall be responsible for the payment of all fees and expenses connected with the presentation of its respective case.",0
"d. ""Content"" means information, software, and data that Customer provides, including, without limitation, any hypertext markup language files, scripts, programs, recordings, sound, music, graphics, images, applets or servlets that Customer or its Subcontractors or Services Recipients create, install, upload or transfer in or through the e-business Hosting Environment and/or Customer Components.",0
"You acknowledge and agree that any Website or Other Forms of Advertising Media (as defined below) will be deemed ""advertising"" under this Agreement, and will be subject to, among other things, the need to obtain our prior written approval in accordance with Paragraphs 7.2 and 11.2.",0
You will not use any Mark in connection with the sale of any unauthorized product or service or in any other manner not expressly authorized in writing by us.,0
"CHANGEPOINT INC. CORIO, INC.
Signature ________________________ Signature _____________________
Name _____________________________ Name __________________________
Title ____________________________ Title _________________________
 29
 CHANGEPOINT SOFTWARE
 LICENSE AND MAINTENANCE AGREEMENT -
 TERMS AND CONDITIONS
 ARTICLE 1 - INTERPRETATION
1.1 DEFINITIONS
 In this Agreement and in Appendix A the following terms shall have the respective meanings ascribed to them as follows:
(A) ""AFFILIATE"" means with respect to any person, any other person directly or indirectly controlling, controlled by, or under common control of such person.",0
